"ID","text_all","doi","TF_monkey","TF_ape","TF_dog","TF_cat","TF_cow","TF_pig","TF_horse","TF_sheep","TF_rabbit","TF_bird","TF_snake","TF_fish","TF_fly","TF_frog","checked"
6213,"Zika Virus Can Strongly Infect and Disrupt Secondary Organizers in the Ventricular Zone of the Embryonic Chicken Brain.; *Zika virus and *basal plate and *floor plate and *microencephaly and *midbrain and *morphogen and *neuromeres and *signaling centers and *tropism; Zika virus (ZIKV) is associated with severe neurodevelopmental impairments in human fetuses, including microencephaly. Previous reports examining neural progenitor tropism of ZIKV in organoid and animal models did not address whether the virus infects all neural progenitors uniformly. To explore this, ZIKV was injected into the neural tube of 2-day-old chicken embryos, resulting in nonuniform periventricular infection 3 days later. Recurrent foci of intense infection were present at specific signaling centers that influence neuroepithelial patterning at a distance through secretion of morphogens. ZIKV infection reduced transcript levels for 3 morphogens, SHH, BMP7, and FGF8 expressed at the midbrain basal plate, hypothalamic floor plate, and isthmus, respectively. Levels of Patched1, a SHH-pathway downstream gene, were also reduced, and a SHH-dependent cell population in the ventral midbrain was shifted in position. Thus, the diminishment of signaling centers through ZIKV-mediated apoptosis may yield broader, non-cell-autonomous changes in brain patterning.","10.1016/j.celrep.2018.03.080",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
6273,"Inhibition of Lysosome Membrane Recycling Causes Accumulation of Gangliosides that Contribute to Neurodegeneration.; autophagic lysosome recovery and autophagy and glycosphingolipids and induced pluripotent stem cells and knockout and lipid metabolism and lysosomes and membrane trafficking and neurodegenerative disease and organoids; Lysosome membrane recycling occurs at the end of the autophagic pathway and requires proteins that are mostly encoded by genes mutated in neurodegenerative diseases. However, its implication in neuronal death is still unclear. Here, we show that spatacsin, which is required for lysosome recycling and whose loss of function leads to hereditary spastic paraplegia 11 (SPG11), promotes clearance of gangliosides from lysosomes in mouse and human SPG11 models. We demonstrate that spatacsin acts downstream of clathrin and recruits dynamin to allow lysosome membrane recycling and clearance of gangliosides from lysosomes. Gangliosides contributed to the accumulation of autophagy markers in lysosomes and to neuronal death. In contrast, decreasing ganglioside synthesis prevented neurodegeneration and improved motor phenotype in a SPG11 zebrafish model. Our work reveals how inhibition of lysosome membrane recycling leads to the deleterious accumulation of gangliosides, linking lysosome recycling to neurodegeneration.","10.1016/j.celrep.2018.05.098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6280,"Noninvasive gene delivery to foveal cones for vision restoration.; Gene therapy and Genetic diseases and Ophthalmology and Surgery and Therapeutics; Intraocular injection of adeno-associated viral (AAV) vectors has been an evident route for delivering gene drugs into the retina. However, gaps in our understanding of AAV transduction patterns within the anatomically unique environments of the subretinal and intravitreal space of the primate eye impeded the establishment of noninvasive and efficient gene delivery to foveal cones in the clinic. Here, we establish new vector-promoter combinations to overcome the limitations associated with AAV-mediated cone transduction in the fovea with supporting studies in mouse models, human induced pluripotent stem cell-derived organoids, postmortem human retinal explants, and living macaques. We show that an AAV9 variant provides efficient foveal cone transduction when injected into the subretinal space several millimeters away from the fovea, without detaching this delicate region. An engineered AAV2 variant provides gene delivery to foveal cones with a well-tolerated dose administered intravitreally. Both delivery modalities rely on a cone-specific promoter and result in high-level transgene expression compatible with optogenetic vision restoration. The model systems described here provide insight into the behavior of AAV vectors across species to obtain safety and efficacy needed for gene therapy in neurodegenerative disorders.","10.1172/jci.insight.96029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6287,"Pak1 Kinase Maintains Apical Membrane Identity in Epithelia.; Cdc42 and Drosophila and Pak1 and ZO-1 and aPKC and apical domain and epithelial polarity and organoids; Epithelial cells are polarized along their apical-basal axis by the action of the small GTPase Cdc42, which is known to activate the aPKC kinase at the apical domain. However, loss of aPKC kinase activity was reported to have only mild effects on epithelial cell polarity. Here, we show that Cdc42 also activates a second kinase, Pak1, to specify apical domain identity in Drosophila and mammalian epithelia. aPKC and Pak1 phosphorylate an overlapping set of polarity substrates in kinase assays. Inactivating both aPKC kinase activity and the Pak1 kinase leads to a complete loss of epithelial polarity and morphology, with cells losing markers of apical polarization such as Crumbs, Par3/Bazooka, or ZO-1. This function of Pak1 downstream of Cdc42 is distinct from its role in regulating integrins or E-cadherin. Our results define a conserved dual-kinase mechanism for the control of apical membrane identity in epithelia.","10.1016/j.celrep.2018.01.060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6364,"Novel spheroid reservoir bioartificial liver improves survival of nonhuman primates in a toxin-induced model of acute liver failure.; Macaca mulatta and acute liver failure and bioartificial liver and hepatocyte and organoid; This study aims to evaluate the effectiveness and safety of the spheroid reservoir bioartificial liver (SRBAL) with porcine hepatocyte organoids in a preclinical nonhuman primate model of acute liver failure (ALF). Methods: Thirty healthy rhesus monkeys were infused with -amanitin and lipopolysaccharide and randomized into five groups (ALF alone control group; sham no-cell SRBAL treatment group; groups A, B and C with SRBAL treatment started at 12 h, 24 h and 36 h after induction of ALF, respectively). Animals were continuously treated with the SRBAL device for 6 h and followed for up to 336 h. Results: Survival of ALF monkeys improved with hepatocyte SRBAL treatment compared to control groups. Blood ammonia and total bilirubin were lower, and albumin levels were higher in all hepatocyte SRBAL treatment groups. No evidence of porcine endogenous retrovirus was identified in monkey liver or blood after SRBAL treatment. Titers of monkey antibody (IgG, IgM) did not rise after SRBAL treatment. In survival cases, the proportion of necrotic and apoptotic hepatocytes was lower in SRBAL-treated groups, with earlier liver regeneration leading to recovery. Cytokines TNF-, IL-6, IL-12, IL-1, IL-8, IFN- and IL-2 were ameliorated by the SRBAL treatment, while levels of M-CSF; HGF, EGF and VEGF; IL-1RA and MIF rose on priming, proliferation and the late phase of liver regeneration. Conclusions: The benefit of SRBAL therapy included preventive effects and therapeutic effects. SRBAL improved survival rate and prolonged median survival time in a nonhuman primate model of drug-induced ALF, and these benefits declined with a delay in the initiation of therapy. Improved survival and recovery of ALF monkeys was associated with a reduction in blood ammonia levels, inhibition of the pro-inflammatory response of ALF, and provided a microenvironment more suitable for regeneration of the injured liver.","10.7150/thno.26540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
6406,"Dietary fiber sources and non-starch polysaccharide-degrading enzymes modify mucin expression and the immune profile of the swine ileum.; NA; Due to their complex chemical and physical properties, the effects and mechanisms of action of natural sources of dietary fiber on the intestine are unclear. Pigs are commonly fed high-fiber diets to reduce production costs and non-starch polysaccharide (NSP)-degrading enzymes have been used to increase fiber digestibility. We evaluated the expression of mucin 2 (MUC2), presence of goblet cells, and ileal immune profile of pigs housed individually for 28 days and fed either a low fiber diet based on corn-soybean meal (CSB, n = 9), or two high fiber diets formulated adding 40% corn distillers' dried grains with solubles (DDGS, n = 9) or 30% wheat middlings (WM, n = 9) to CSB-based diet. Pigs were also fed those diets supplemented with a NSP enzymes mix (E) of xylanase, -glucanase, mannanase, and galactosidase (n = 8, 10, and 9 for CSB+E, DDGS+E and WM+E, respectively). Feeding DDGS and WM diets increased ileal MUC2 expression compared with CSB diet, and this effect was reversed by the addition of enzymes. There were no differences in abundance of goblet cells among treatments. In general, enzyme supplementation increased gene expression and concentrations of IL-1, and reduced the concentrations of IL-4, IL-17A and IL-11. The effects of diet-induced cytokines on modulating intestinal MUC2 were assessed in vitro by treating mouse and swine enteroids with 1 ng/ml of IL-4 and IL-1. In accordance with previous studies, treatment with Il-4 induced Muc2 and expansion of goblet cells in mouse enteroids. However, swine enteroids did not change MUC2 expression or number of goblet cells when treated with IL-4 or IL-1. Our results suggest that mucin and immune profile are regulated by diet in the swine intestine, but by mechanisms different to mouse, emphasizing the need for using appropriate models to study responses to dietary fiber in swine.","10.1371/journal.pone.0207196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
6431,"Stage-specific modulation of antimllerian hormone promotes primate follicular development and oocyte maturation in the matrix-free three-dimensional culture.; Antimllerian hormone and fertility preservation and follicle culture and matrix-free and oocyte maturation; OBJECTIVE: To study whether follicular growth and oocyte maturation can be improved by antimllerian hormone (AMH) modulation at specific stages of follicular development. DESIGN: Primary and secondary follicles were cultured in a matrix-free system and were assigned to the control group and the group with AMH supplementation during the preantral stage and neutralizing AMH antibody addition during the antral stage. SETTING: National primate research center. ANIMAL(S): Adult, female rhesus macaques (Macaca mulatta). INTERVENTION(S): None. MAIN OUTCOME MEASURE(S): Follicle survival, growth, steroid and paracrine factor production, and oocyte competence were evaluated. Follicles were assessed for expression of genes that are critical for gonadotropin signaling, cumulus cell glycolysis, and oocyte quality. RESULT(S): Primary follicles formed ""organoids"" and developed to the antral stage in group culture. AMH exposure during the preantral stage increased organoid diameters. Oocytes from the AMH-treated organoids had greater diameters and matured to the metaphase II (MII) stage. Secondary follicles developed to the antral stage during individual culture. The AMH exposure during the preantral stage and AMH antibody treatment during the antral stage increased follicle diameters, vascular endothelial growth factor and follistatin production, differentiation factor 9 expression, and oocyte diameters. The MII oocytes from the AMH-modulated group developed to the morula stage after IVF, with one to the blastocyst stage. CONCLUSION(S): AMH supplementation at the preantral stage and depletion at the antral stage enhanced primate follicular development and oocyte competence in vitro. The improved embryonic development supports in vitro follicle maturation as a potential approach for fertility preservation.","10.1016/j.fertnstert.2018.07.006",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6446,"Wnt/PCP controls spreading of Wnt/-catenin signals by cytonemes in vertebrates.; Wnt signaling and cell biology and cytonemes and developmental biology and patterning and protein trafficking and signalling and signalling filopodia and zebrafish; Signaling filopodia, termed cytonemes, are dynamic actin-based membrane structures that regulate the exchange of signaling molecules and their receptors within tissues. However, how cytoneme formation is regulated remains unclear. Here, we show that Wnt/planar cell polarity (PCP) autocrine signaling controls the emergence of cytonemes, and that cytonemes subsequently control paracrine Wnt/-catenin signal activation. Upon binding of the Wnt family member Wnt8a, the receptor tyrosine kinase Ror2 becomes activated. Ror2/PCP signaling leads to the induction of cytonemes, which mediate the transport of Wnt8a to neighboring cells. In the Wnt-receiving cells, Wnt8a on cytonemes triggers Wnt/-catenin-dependent gene transcription and proliferation. We show that cytoneme-based Wnt transport operates in diverse processes, including zebrafish development, murine intestinal crypt and human cancer organoids, demonstrating that Wnt transport by cytonemes and its control via the Ror2 pathway is highly conserved in vertebrates.","10.7554/elife.36953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6451,"Optimized procedures for generating an enhanced, near physiological 2D culture system from porcine intestinal organoids.; Epithelium and Intestinal and Monolayer and Organoids and Porcine; An important practical limitation of the three-dimensional geometry of stem-cell derived intestinal organoids is that it prevents easy access to the apical epithelium for testing food components, microorganisms, bioactive and toxic compounds. To this end, we here report on a new robust method for generating confluent intestinal cell monolayers from single-cell suspensions of enzymatically-dissociated porcine organoids using modified culture conditions. With this method, cell seeding densities can be standardised, overcoming problems with methods based on mechanical dissociation of organoids. Confluent monolayers formed tight junctions with high transepithelial electrical resistance in three days and could be used in experiments for up to two weeks. Multilineage differentiation of ileal stem cells was demonstrated by immunohistochemistry and RT-qPCR of cell-specific transcripts, also unequivocally confirming the controversial existence of Paneth-like cells in the porcine small intestine. The method described here is useful to standardize primary epithelial monolayer formation from intestinal organoids and allows rapid and robust studies of intestinal physiology.","10.1016/j.scr.2018.02.013",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
6468,"Establishment and characterization of a canine keratinocyte organoid culture system.; NA; BACKGROUND: Perturbations of epidermal and follicular homeostasis have been attributed to a variety of skin diseases affecting dogs. The availability of an in vitro system to investigate these diseases is important to understand underlying pathomechanisms. OBJECTIVES: To establish an accurate and reliable in vitro 3D system of canine keratinocyte organoids to lay the basis for studying functional defects in interfollicular epidermis (IFE) and hair follicle (HF) morphogenesis, reconstitution and differentiation that lead to alopecic and epidermal diseases. ANIMALS: Skin biopsies were obtained from freshly euthanized dogs of different breeds with no skin abnormalities. METHODS: Cells derived from microdissected IFE and HFs were seeded in Matrigel and keratinocyte organoids were grown and characterized using immunohistochemistry, RT-qPCR and RNA sequencing. RESULTS: Both organoid lines develop into a basal IFE-like cell type. Gene and protein expression analysis revealed high mRNA and protein levels of keratins 5 and 14, IFE differentiation markers and intercellular molecules. Key markers of HF stem cells were lacking. Withdrawal of growth factors resulted in upregulation of markers such as KRT16, Involucrin, KRT17 and SOX9, showing the potential of the organoids to develop towards more differentiated tissue. CONCLUSION AND CLINICAL IMPORTANCE: Our 3D in vitro culture system provides the basis to explore epidermal function, to investigate the culture conditions necessary for the development of organoids with a HF signature and to address cutaneous disorders in dogs. However, for induction of HF signatures or hair growth, addition of different growth factors or co-culture with dermal papilla will be required.","10.1111/vde.12541",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"yes"
6492,"Oxidative Stress in Cells with Extra Centrosomes Drives Non-Cell-Autonomous Invasion.; HER2 and IL-8 and ROS and cancer and centrosome amplification and invasion and paracrine signaling and secretion and senescence; Centrosomal abnormalities, in particular centrosome amplification, are recurrent features of human tumors. Enforced centrosome amplification in vivo plays a role in tumor initiation and progression. However, centrosome amplification occurs only in a subset of cancer cells, and thus, partly due to this heterogeneity, the contribution of centrosome amplification to tumors is unknown. Here, we show that supernumerary centrosomes induce a paracrine-signaling axis via the secretion of proteins, including interleukin-8 (IL-8), which leads to non-cell-autonomous invasion in 3D mammary organoids and zebrafish models. This extra centrosomes-associated secretory phenotype (ECASP) promotes invasion of human mammary cells via HER2 signaling activation. Further, we demonstrate that centrosome amplification induces an early oxidative stress response via increased NOX-generated reactive oxygen species (ROS), which in turn mediates secretion of pro-invasive factors. The discovery that cells with extra centrosomes can manipulate the surrounding cells highlights unexpected and far-reaching consequences of these abnormalities in cancer.","10.1016/j.devcel.2018.10.026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6514,"Development of in vitro enteroids derived from bovine small intestinal crypts.; NA; Cattle are an economically important domestic animal species. In vitro 2D cultures of intestinal epithelial cells or epithelial cell lines have been widely used to study cell function and host-pathogen interactions in the bovine intestine. However, these cultures lack the cellular diversity encountered in the intestinal epithelium, and the physiological relevance of monocultures of transformed cell lines is uncertain. Little is also known of the factors that influence cell differentiation and homeostasis in the bovine intestinal epithelium, and few cell-specific markers that can distinguish the different intestinal epithelial cell lineages have been reported. Here we describe a simple and reliable procedure to establish in vitro 3D enteroid, or ""mini gut"", cultures from bovine small intestinal (ileal) crypts. These enteroids contained a continuous central lumen lined with a single layer of polarized enterocytes, bound by tight junctions with abundant microvilli on their apical surfaces. Histological and transcriptional analyses suggested that the enteroids comprised a mixed population of intestinal epithelial cell lineages including intestinal stem cells, enterocytes, Paneth cells, goblet cells and enteroendocrine cells. We show that bovine enteroids can be successfully maintained long-term through multiple serial passages without observable changes to their growth characteristics, morphology or transcriptome. Furthermore, the bovine enteroids can be cryopreserved and viable cultures recovered from frozen stocks. Our data suggest that these 3D bovine enteroid cultures represent a novel, physiologically-relevant and tractable in vitro system in which epithelial cell differentiation and function, and host-pathogen interactions in the bovine small intestine can be studied.","10.1186/s13567-018-0547-5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
6530,"Advanced three-dimensional culture of equine intestinal epithelial stem cells.; 3D culture and enteroid and horse and intestine and organoid and stem cell; BACKGROUND: Intestinal epithelial stem cells are critical to epithelial repair following gastrointestinal injury. The culture of intestinal stem cells has quickly become a cornerstone of a vast number of new research endeavours that range from determining tissue viability to testing drug efficacy for humans. This study aims to describe the methods of equine stem cell culture and highlights the future benefits of these techniques for the advancement of equine medicine. OBJECTIVES: To describe the isolation and culture of small intestinal stem cells into three-dimensional (3D) enteroids in horses without clinical gastrointestinal abnormalities. STUDY DESIGN: Descriptive study. METHODS: Intestinal samples were collected by sharp dissection immediately after euthanasia. Intestinal crypts containing intestinal stem cells were dissociated from the underlying tissue layers, plated in a 3D matrix and supplemented with growth factors. After several days, resultant 3D enteroids were prepared for immunofluorescent imaging and polymerase chain reaction (PCR) analysis to detect and characterise specific cell types present. Intestinal crypts were cryopreserved immediately following collection and viability assessed. RESULTS: Intestinal crypts were successfully cultured and matured into 3D enteroids containing a lumen and budding structures. Immunofluorescence and PCR were used to confirm the existence of stem cells and all post mitotic, mature cell types, described to exist in the horse intestinal epithelium. Previously frozen crypts were successfully cultured following a freeze-thaw cycle. MAIN LIMITATIONS: Tissues were all derived from normal horses. Application of this technique for the study of specific disease was not performed at this time. CONCLUSIONS: The successful culture of equine intestinal crypts into 3D ""mini-guts"" allows for in vitro studies of the equine intestine. Additionally, these results have relevance to future development of novel therapies that harness the regenerative potential of equine intestine in horses with gastrointestinal disease (colic).","10.1111/evj.12734",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"yes"
6587,"High-resolution comparative analysis of great ape genomes.; NA; Genetic studies of human evolution require high-quality contiguous ape genome assemblies that are not guided by the human reference. We coupled long-read sequence assembly and full-length complementary DNA sequencing with a multiplatform scaffolding approach to produce ab initio chimpanzee and orangutan genome assemblies. By comparing these with two long-read de novo human genome assemblies and a gorilla genome assembly, we characterized lineage-specific and shared great ape genetic variation ranging from single- to mega-base pair-sized variants. We identified ~17,000 fixed human-specific structural variants identifying genic and putative regulatory changes that have emerged in humans since divergence from nonhuman apes. Interestingly, these variants are enriched near genes that are down-regulated in human compared to chimpanzee cerebral organoids, particularly in cells analogous to radial glial neural progenitors.","10.1126/science.aar6343",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6595,"The formation of intestinal organoids in a hanging drop culture; NA; Recently organoids have become widely used in vitro models of many tissue and organs. These type of structures, originated from embryonic or adult mammalian intestines, are called ""mini guts"". They organize spontaneously when intestinal crypts or stem cells are embedded in the extracellular matrix proteins preparation scaffold (Matrigel). This approach has some disadvantages, as Matrigel is undefined (the concentrations of growth factors and other biologically active components in it may vary from batch to batch), difficult to handle and expensive. Here we show that the organoids derived from chicken embryo intestine are formed in a hanging drop without embedding, providing an attractive alternative for currently used protocols. Using this technique we obtained compact structures composed of contiguous organoids, which were generally similar to chicken organoids cultured in Matrigel in terms of morphology and expression of intestinal epithelial markers. Due to the simplicity, high reproducibility and throughput capacity of hanging drop technique our model may be applied in various studies concerning the gut biology.","10.1007/s10616-018-0194-8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
6637,"Culture and characterization of chicken small intestinal crypts.; NA; The integrity and normal function of the small intestinal epithelium depends critically on the rapid renewal of epithelial cells from basal stem cells. The intensive proliferation that fuels this self-renewal process is confined to the intestinal crypts. Establishment of suitable protocols for crypt isolation and culture is pivotal for the studies of intestinal self-renewal mechanisms. In this study, chicken small intestinal crypts were isolated, purified, and further cultured in a Matrigel 3-D culture system. The growth factor concentration assay on the fourth d of culture showed that Group C (50 ng/mL epidermal growth factor (EGF), 100 ng/mL Noggin, and 500 ng/mL R-spondin 1) supplement in culture medium could significantly enlarge the diameter of organoids when compared with Group A (5 ng/mL EGF, 10 ng/mL Noggin, 50 ng/mL, and R-spondin 1) and Group B (10 ng/mL EGF, 20 ng/mL Noggin, and 100 ng/mL R-spondin 1) by 188.4% (P = 0.026) and 176.9% (P = 0.034), respectively. Transmission electron microscopy, neutral red staining, and 5-ethynyl-2-deoxyuridine incorporation demonstrated the integrated structure, high viability, and proliferative activity in cultured chicken intestinal organoids. In addition, intestinal stem cell marker genes (Olfm4, Znrf3, Hopx, and Lgr5) also could be detected in cultured intestinal organoids. Furthermore, CHIR99021 (a glycogen synthase kinase 3 inhibitor) could enhance the expression of Olfm4, Znrf3, Hopx, and Lgr5 by 750% (P = 0.001), 467% (P < 0.001), 450% (P < 0.001), and 333% (P = 0.008), respectively, indicating the responsiveness of the cultured chicken intestinal organoids to exogenous stimulus. This study modified a murine culture model and optimized it to provide a chicken intestinal organoid model for use as a physiological or pathological research platform in vitro.","10.3382/ps/pey010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
6641,"Intestinal Stem Cell Isolation and Culture in a Porcine Model of Segmental Small Intestinal Ischemia.; NA; Intestinal ischemia remains a major cause of morbidity and mortality in human and veterinary patients. Many disease processes result in intestinal ischemia, when the blood supply and therefore oxygen is decreased to the intestine. This leads to intestinal barrier loss and damage to the underlying tissue. Intestinal stem cells reside at the base of the crypts of Lieberkhn and are responsible for intestinal renewal during homeostasis and following injury. Ex vivo cell culture techniques have allowed for the successful study of epithelial stem cell interactions by establishing culture conditions that support the growth of three-dimensional epithelial organ-like systems (termed ""enteroids"" and ""colonoids"" from the small and large intestine, respectively). These enteroids are composed of crypt and villus-like domains and mature to contain all of the cell types found within the epithelium. Historically, murine models have been utilized to study intestinal injury. However, a porcine model offers several advantages including similarity of size as well as gastrointestinal anatomy and physiology to that of humans. By utilizing a porcine model, we establish a protocol in which segmental loops of intestinal ischemia can be created within a single animal, enabling the study of differing time points of ischemic injury and repair in vivo. Additionally, we describe a method to isolate and culture the intestinal stem cells from the ischemic loops of intestine, allowing for the continued study of epithelial repair, modulated by stem cells, ex vivo.","10.3791/57647",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
6700,"A clinical-scale BioArtificial Liver, developed for GMP, improved clinical parameters of liver function in porcine liver failure.; NA; Liver failure, whether arising directly from acute liver failure or from decompensated chronic liver disease is an increasing problem worldwide and results in many deaths. In the UK only 10% of individuals requiring a liver transplant receive one. Thus the need for alternative treatments is paramount. A BioArtificial Liver machine could temporarily replace the functions of the liver, buying time for the patient's liver to repair and regenerate. We have designed, implemented and tested a clinical-scale BioArtificial Liver machine containing a biomass derived from a hepatoblastoma cell-line cultured as three dimensional organoids, using a fluidised bed bioreactor, together with single-use bioprocessing equipment, with complete control of nutrient provision with feedback BioXpert recipe processes, and yielding good phenotypic liver functions. The methodology has been designed to meet specifications for GMP production, required for manufacture of advanced therapy medicinal products (ATMPs). In a porcine model of severe liver failure, damage was assured in all animals by surgical ischaemia in pigs with human sized livers (1.2-1.6kg liver weights). The BioArtificial liver (UCLBAL) improved important prognostic clinical liver-related parameters, eg, a significant improvement in coagulation, reduction in vasopressor requirements, improvement in blood pH and in parameters of intracranial pressure (ICP) and oxygenation.","10.1038/s41598-017-15021-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6758,"A genetically inducible porcine model of intestinal cancer.; inducible intestinal cancer and oncopig and tissue-specific activation and transgenic porcine model; Transgenic porcine cancer models bring novel possibilities for research. Their physical similarities with humans enable the use of surgical procedures and treatment approaches used for patients, which facilitates clinical translation. Here, we aimed to develop an inducible oncopig model of intestinal cancer. Transgenic (TG) minipigs were generated using somatic cell nuclear transfer by handmade cloning. The pigs encode two TG cassettes: (a) an Flp recombinase-inducible oncogene cassette containing KRAS-G12D, cMYC, SV40LT - which inhibits p53 - and pRB and (b) a 4-hydroxytamoxifen (4-OHT)-inducible Flp recombinase activator cassette controlled by the intestinal epithelium-specific villin promoter. Thirteen viable transgenic minipigs were born. The ability of 4-OHT to activate the oncogene cassette was confirmed in vitro in TG colonic organoids and ex vivo in tissue biopsies obtained by colonoscopy. In order to provide proof of principle that the oncogene cassette could also successfully be activated in vivo, three pigs were perorally treated with 400 mg tamoxifen for 2  5 days. After two months, one pig developed a duodenal neuroendocrine carcinoma with a lymph node metastasis. Molecular analysis of the carcinoma and metastasis confirmed activation of the oncogene cassette. No tumor formation was observed in untreated TG pigs or in the remaining two treated pigs. The latter indicates that tamoxifen delivery can probably be improved. In summary, we have generated a novel inducible oncopig model of intestinal cancer, which has the ability to form metastatic disease already two months after induction. The model may be helpful in bridging the gap between basic research and clinical usage. It opens new venues for longitudinal studies of tumor development and evolution, for preclinical assessment of new anticancer regimens, for pharmacology and toxicology assessments, as well as for studies into biological mechanisms of tumor formation and metastasis.","10.1002/1878-0261.12136",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
6799,"A tunable refractive index matching medium for live imaging cells, tissues and model organisms.; Planaria and cell biology and confocal microscopy and developmental biology and live-imaging and organoids and refractive index matching and stem cells and zebrafish; In light microscopy, refractive index mismatches between media and sample cause spherical aberrations that often limit penetration depth and resolution. Optical clearing techniques can alleviate these mismatches, but they are so far limited to fixed samples. We present Iodixanol as a non-toxic medium supplement that allows refractive index matching in live specimens and thus substantially improves image quality in live-imaged primary cell cultures, planarians, zebrafish and human cerebral organoids.","10.7554/elife.27240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
6817,"Probiotic Lactobacillus acidophilus bacteria or synthetic TLR2 agonist boost the growth of chicken embryo intestinal organoids in cultures comprising epithelial cells and myofibroblasts.; Avian immunity and Intestinal myofibroblasts and Intestinal organoids and Probiotics and Toll-like receptors; The intestinal epithelial cells reside in close proximity to myofibroblasts and microbiota, which are supposed to have an impact on intestinal stem cells fate and to influence processes of tissue maturation and regeneration. Mechanism underlying these phenomena and their diversity among vertebrates can be studied in 3D organoid cultures. We investigated the growth of chicken embryo intestinal epithelial organoids in Matrigel with and without Toll-like receptors (TLRs) stimulation. The organoid cultures contained also some myofibroblasts with potential to promote intestinal stem cell survival. Organoid cells, expressing TLR4, TLR2 type 1 and TLR2 type 2 were incubated with their agonists (lipopolysaccharide - LPS and Pam3CSK4) or co-cultured with Lactobacillus acidophilus bacteria (LA-5). Pam3CSK4 and LA-5 promoted organoid growth, which was demonstrated by comparing the morphological parameters (mean number and area of organoids). The profile of prostaglandins (PG), known to promote intestinal regeneration, in supernatants from organoid and fibroblast cultures were evaluated. Both PGE(2) and PGD(2) were detected. As compared to unstimulated controls, supernatants from the Pam3CSK4-stimulated organoids contained twice as much of PGE(2) and PGD(2). The changes in production of prostaglandins and the support of epithelial cell growth by myofibroblasts are factors potentially responsible for stimulatory effect of TLR2 activation.","10.1016/j.cimid.2017.06.002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
6863,"Establishment of a dog primary prostate cancer organoid using the urine cancer stem cells; NA; Dog spontaneously develop prostate cancer (PC) like humans. Because most dogs with PC have a poor prognosis, they could be used as a translational model for advanced PC in humans. Stem cell-derived 3-D organoid culture could recapitulate organ structures and physiology. Using patient tissues, a human PC organoid culture system was established. Recent study has shown that urine cells also possess the characteristic of stem cells. However, urine cell-derived PC organoids have never been produced. Therefore, we generated PC organoids using the dog urine samples. Urine organoids were successfully generated from each dog with PC. Each organoid showed cystic structures and resembled the epithelial structures of original tissues. Expression of an epithelial cell marker, E-cadherin, and a myofibloblast marker, alpha-SMA, was observed in the urine organoids. The organoids also expressed a basal cell marker, CK5, and a luminal cell marker, CK8. CD49f-sorted basal cell organoids rapidly grew compared with CD24-sorted luminal cell organoids. The population of CD44-positive cells was the highest in both organoids and the original urine cells. Tumors were successfully formed with the injection of the organoids into immunodeficient mice. Treatment with a microtubule inhibitor, docetaxel, but not a cyclooxygenase inhibitor, piroxicam, and an mTOR inhibitor, rapamycin, decreased the cell viability of organoids. Treatment with a Hedgehog signal inhibitor, GANT61, increased the radiosensitivity in the organoids. These findings revealed that PC organoids using urine might become a useful tool for investigating the mechanisms of the pathogenesis and treatment of PC in dogs.","10.1111/cas.13418",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"yes"
